Track name,Artist name,Album,Playlist name,Type,ISRC,Spotify - id
"Marieta","Ibrahim Ferrer","Ibrahim Ferrer (Buena Vista Social Club Presents)","Learn Spanish","Playlist","GBBGU9905503","0EE7l0XShybSlm4R24FrB9"
"Guajira en F (feat. Jesús Ramos)","Buena Vista Social Club","Lost and Found","Learn Spanish","Playlist","GBBGU1490008","14AzRctwIdAs8xTZkfcpko"
"Djobi, Djoba","Gipsy Kings","Gipsy Kings","Learn Spanish","Playlist","GBARL0700404","2Mz7HwloqFNdA6iZeZk5PJ"
"Hasta Siempre (Comandante Che Guevara)","Siembra","Todo Cambia","Learn Spanish","Playlist","DEC830900905","3usc89FYWUyefmBPIlaSZ7"
"Patria Querida","Los Guaracheros De Oriente","Linda Guajira","Learn Spanish","Playlist","US2BR9702930","6hGfBBs2yvBcMbfTMsARGx"
"El Carretero","Guillermo Portabales","Son Cubano Para Cantar","Learn Spanish","Playlist","USR010615197","5UxSH2QqmPlfeoqspQVZEA"
"Desaparecido","Manu Chao","Clandestino","Learn Spanish","Playlist","FRZ189800012","5Hc7O2dX51NI4YcHPuoOpw"
"Ritmo Con Ache","Jose Mangual, Jr.","40 Años De Exitos","Learn Spanish","Playlist","US3GD3514603","4dtnj8yoaTt82SBRUF7TzF"
"Betece","Africando","Betece - All Stars","Learn Spanish","Playlist","GBNRN0609208","55BLyzEWvwLYsho1xuEcjM"
"Fiesta de negritos","Lucho Bermudez Y Su Orquesta","Lucho Bermúdez y Su Orquesta (Soundway Records)","Learn Spanish","Playlist","GBUQH1100027","69YSUk8oJhgmyDbhNpuQvE"
"Quieren Mi Caña","Caña Brava","Quieren Mi Caña","Learn Spanish","Playlist","USPR79601879","59PFzlykVjps4B3GtVvmaF"
"Micaela - Live","Pete Rodriguez","I Like It Like That","Learn Spanish","Playlist","USDBB0600187","2FQNKdVthiJDP3OhFQNaP8"
"El Malo","Willie Colón","Greatest Hits","Learn Spanish","Playlist","USDBB0600255","4Ywqiu4er1rKfKjkP38rg0"
"Hotel California (Spanish Mix)","Gipsy Kings","!Volare! The Very Best of the Gipsy Kings","Learn Spanish","Playlist","USNO10054104","4Rvhe8O90hFIExTJkdrRPM"
"Llego el Sabor","Francisco Alexander Naar Quiroz","Mojito: Cool Summer Salsa","Learn Spanish","Playlist","CASD10501008","6vhQEFZl18JhcSrsX4mbj5"
"Pincel Campesino","German Obregón","Fiesta Campesina","Learn Spanish","Playlist","ES28A0711374","0r47wqx5D2LtzMrb7EcmkU"
"Me Liberé","El Gran Combo De Puerto Rico","Nuevo Milenio - El Mismo Sabor","Learn Spanish","Playlist","USMRE0834003","1IcnHHfeAkdc88LybFWwb9"
"El Reloj De La Plaza","Luis Miguel Hernandez","Última Сampana","Learn Spanish","Playlist","QT6E82526564","3zzpBqhrhTzpS20UYL9SqY"
"Tiene Sabor (feat. Omara Portuondo)","Buena Vista Social Club","Lost and Found","Learn Spanish","Playlist","GBBGU1490003","659r0xM5pXvb5sUQG3Yl28"
"A Mover La Colita","La Sonora Dinamita","Las Divas De La Sonora Dinamita","Learn Spanish","Playlist","COF019501199","7hjqU6cN5VGzohHDuo9sAG"
"No Hay Cama Pa' Tanta Gente","El Gran Combo De Puerto Rico","Nuestra Musica","Learn Spanish","Playlist","USMRE0804502","6InAsgddPjAcuF7mSHDT8K"
"Watermelon Man","Poncho Sanchez","Conga Blue","Learn Spanish","Playlist","USC4R0300885","5ZCHcxVW3vMPzJMTW9wBpc"
"Mandali","Africando","Betece - All Stars","Learn Spanish","Playlist","GBNRN0609201","2ELOJuJHKltnVipAIBBqhI"
"Igualito Que Tu","Monte Adentro","Monte Adentro","Learn Spanish","Playlist","USLGD0910224","6VNamB2k7nIs8PCDKqR29Q"
"Descarga De Hoy","¡Cubanismo!","The Very Best Of ¡Cubanismo! ¡Mucho Gusto!","Learn Spanish","Playlist","USHN01461002","7yToPctYhsfiBhb6LDOMhp"
"El Chacal","Ola Fresca","Que Linda Es Mi Cuba - Son, Salsa, Musica Latina Exitos de Hoy y de Siempre","Learn Spanish","Playlist","USX7J0700011","4UhDYikpGSms5AhtemUcLy"
"Ritmo De Mi Son","Chocolate","Lo Mejor De Chocolate, Vol. 1","Learn Spanish","Playlist","USLGD0710016","7DLw3tH1nDiuFotcHoWYb2"
"Volare (Nel Blu di Pinto di Blu)","Gipsy Kings","Mosaïque","Learn Spanish","Playlist","GBAAW0202208","4OjJAGDDZTLlTNeOMBl7UM"
"¡Traigan Agua!","Luis Miguel Hernandez","Última Сampana","Learn Spanish","Playlist","QT6E82526568","0KHtBkeaX9wLxXhViuqusr"
"Con Mi Guaguancó","La Playa Sextet","The Sound of Puerto Rico","Learn Spanish","Playlist","US78T0506575","0q5cQhAc93ntXpijxPE6jQ"
"Brujeria","El Gran Combo De Puerto Rico","Aqui No Se Sienta Nadie!","Learn Spanish","Playlist","USMRE0801306","0k1hbeZodoEw34FAdbh8xM"
"Lágrimas Negras","Ignacio Carrillo ""Mazacote""","De Profesión... Sonero","Learn Spanish","Playlist","ES28A0710824","3GLSlNVBQFltlTE7rGKIPc"
"Oye el Consejo","Ibrahim Ferrer","Buenos Hermanos","Learn Spanish","Playlist","GBBGU0365013","6ncjHzO85eUkXKKdRniYlo"
"Tu Sonrisa","Elvis Crespo","Suavemente","Learn Spanish","Playlist","USSD19700581","36gbETWFHYOhKagApK6spF"
"Mueve la Cintura Mulata","Cuarteto Oriente","Casa de la Trova - Santiago de Cuba","Learn Spanish","Playlist","MX2160900245","2OQnzGYIOhcyWkfzckNPp5"
"Me Pediste un Beso - Una Lágrima","Peret","Éxitos Grandes","Learn Spanish","Playlist","ES5371600098","61HQfL4bYXMCpUVpYDIKO4"
"Palo Pa la Campana","Tromboranga","Salsa Pa Rato","Learn Spanish","Playlist","uscgj1490448","5B0gFiehvP8K3eOwk2nZ9s"
"Calle Luna Calle Sol","Willie Colón","Lo Mato","Learn Spanish","Playlist","USDBB0600641","1Ics9ai6jbcHHBRaTy1HiD"
"La Cologiala","Rodolfo y su Típica RA7","Cumbia Cumbia 1 & 2","Learn Spanish","Playlist","GBBGU0816001","1V85IdM4fgEM1YxPhv5ARm"
"No me llores más","Omara Portuondo","Omara Portuondo (Buena Vista Social Club Presents)","Learn Spanish","Playlist","GBBGU0059008","2gIeStpi0SclaktrnvncdO"
"Macusa (feat. Eliades Ochoa & Compay Segundo)","Buena Vista Social Club","Lost and Found","Learn Spanish","Playlist","GBBGU1490002","5FIUBANuXAz1xKMfYt0EO3"
"Buenos hermanos","Ibrahim Ferrer","Buenos Hermanos","Learn Spanish","Playlist","GBBGU0365002","5vIhSdVl0YHtJfdSA1Wxfj"
"Sofrito","Mongo Santamaria","Sofrito","Learn Spanish","Playlist","USDBB0600160","0FpBO0Pyoh4MZVmNO3zwnc"
"Por Las Buenas","Billo's Caracas Boys","Por Las Buenas","Learn Spanish","Playlist","US2BR9700781","3k2qOgZygd9YxrYGqkK6Dj"
"Guajira Sicodélica","Los Destellos","Sicodélicos","Learn Spanish","Playlist","FR96X1617486","0oucyVmfZtpU608vpYA1rs"
"Pa' Bravo Yo","Justo Betancourt","Pa' Bravo Yo","Learn Spanish","Playlist","USDBB0601038","5kzoRHOhLIGVQGsxi8fWpy"
"Un Verano en Nueva York","El Gran Combo De Puerto Rico","Aqui Esta el Reencuentro","Learn Spanish","Playlist","USMRE0804406","1hvyKYOS7m6msSUbXS7reP"
"Trucutu","Tommy Olivencia y Su Orquesta","Planté Bandera","Learn Spanish","Playlist","USDBB0609587","64g9DmjfX5oZ2MZ3Dnv5oY"
"A quién le importa","Alaska Y Dinarama","No Es Pecado -Remasters","Learn Spanish","Playlist","ES5088602056","7Eb5AYiiGWItBNddlmxvnh"
"Al Alba","Luis Eduardo Aute","Albanta","Learn Spanish","Playlist","ES5027800120","5zftYFI80oeA7UKfisvRUt"
"Bailando - Spanish Version","Enrique Iglesias","SEX AND LOVE","Learn Spanish","Playlist","GBUM71400955","0bEA0mMgXheXnahvIbIQfg"
"Bonito","Jarabe De Palo","Bonito","Learn Spanish","Playlist","ES5010300096","2mKS9ECgxNSRQgmQO7CY8x"
"Corazón (feat. Nego do Borel)","Maluma","F.A.M.E.","Learn Spanish","Playlist","USSD11700459","5cepAtqnEQ6yVG6088zMMu"
"Erase una Vez","Angel Parra","Angel Parra chante Paco Ibañez","Learn Spanish","Playlist","FRZ831208336","5DmbHxvhIuS2oJyY1JncNm"
"MALAMENTE - Cap.1: Augurio","ROSALÍA","El Mal Querer","Learn Spanish","Playlist","ES5021800275","1B0BQaSRHxhI0AUlItY3LK"
"Gracias a la Vida","Violeta Parra","Mi Chile Lindo","Learn Spanish","Playlist","ES71G1507855","5U7MyRNbuZrWkyAI4bm3Ja"
"Guajira guantanamera","Compay Segundo","Gracias Compay (The Definitive Collection)","Learn Spanish","Playlist","ES5010300363","2WAB0B0l3rvZlpOB2ffdr2"
"Hijo de la Luna","Mecano","Ana, Jose, Nacho (TF1 Co-Production)","Learn Spanish","Playlist","ES5028600049","1HnAG3hNXZzxvzVyw1U8Yy"
"Historia de un Amor","Guadalupe Pineda","Canciones De Amor De Guadalupe Pineda","Learn Spanish","Playlist","MXF010000421","7hjKgEe7XwWQn2zfp8EWWz"
"La Cintura","Alvaro Soler","Mar De Colores (Versión Extendida)","Learn Spanish","Playlist","DEUM71800524","6VUJQqyeQhAZHkQbSDqLtI"
"Si te contara","Diego El Cigala","Dos Lágrimas (Bonus Track Version)","Learn Spanish","Playlist","USA371237745","0M1GnqgTpZRJ2ALos5VyNd"
"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)","Calle 13","Entren Los Que Quieran","Learn Spanish","Playlist","USSD11000423","1xuYajTJZh8zZrPRmUaagf"
"Malo","Bebe","Pafuera Telarañas","Learn Spanish","Playlist","ES5030400005","3JFFnk9XQ9PKNd6ueBc2RK"
"Marta, Sebas, Guille y los demás","Amaral","Pájaros En La Cabeza","Learn Spanish","Playlist","ES5080500025","30ddpolNHwXlrS5XO8MiiO"
"Me Gustas TÚ","Manu Chao","Proxima Estacion: Esperanza","Learn Spanish","Playlist","FR84R0000004","4tFp1lNlkHiJjtUuL6h3K9"
"Mediterraneo","Joan Manuel Serrat","Mediterráneo","Learn Spanish","Playlist","ES5020000300","7Bewui7KtaMzROeteRitRz"
"Mi Tierra","Gloria Estefan","Mi Tierra","Learn Spanish","Playlist","USSM19911296","41LiGcvaTkXHyPjfsxKvWv"
"No habrá nadie en el mundo","Buika","Niña de fuego (Standard version)","Learn Spanish","Playlist","ES5150800465","0MTWY6gyLmeEHyYJGqM5hU"
"Noches de Boda","Joaquín Sabina","19 Dias Y 500 Noches","Learn Spanish","Playlist","ES5029900222","0FfxAxOlgIUaemwaesR0V4"
"Ojalá","Silvio Rodríguez","Al Final de Este Viaje...","Learn Spanish","Playlist","ESAAI0205370","5sQGo3fB2NoFalyy4uZjiu"
"Pedro Navajas","Rubén Blades","Playa Chica Tarifa Vol. 2 (Latin, Combo, Boogaloo)","Learn Spanish","Playlist","ES36B1730106","5lQigojYtsDaFcuK7c2Qid"
"Perdóname","Pablo Alborán","Pablo Alboran (Deluxe)","Learn Spanish","Playlist","ES7661000008","5vr2aeKPuH8koWDcjRvlEn"
"Resistiré","Resistiré 2020","Resistiré","Learn Spanish","Playlist","ES5152000280","5Z3eEWd02O1RekV96ohDPx"
"Quizás, Quizás, Quizás","Andrea Bocelli","Love In Portofino","Learn Spanish","Playlist","ITZ041200141","5hShhnAwyvAW4BigMd1r5h"
"Un año de amor","Luz Casal","A Contraluz","Learn Spanish","Playlist","ES5099700209","7EANhLnU0DW0SZf8e4dPDm"
"Un Ramito de Violetas","Cecilia","Un Ramito De Violetas","Learn Spanish","Playlist","ES5119200007","6bEep0TL9On222hdpcsCcH"
"Y Nos Dieron las Diez","Joaquín Sabina","Fisica Y Quimica","Learn Spanish","Playlist","ES5029200072","1eCie6lwjb4crxeAvkRaSi"
"Bonito","Jarabe De Palo","Bonito","Learn Spanish","Playlist","ES5010300096","5FiB1uNoGZE4PenzZd7Imu"
"El talismán","Rosana","Lunas Rotas: De casa a las ventas (Standard version)","Learn Spanish","Playlist","ES6330300126","6MAc5O4zy04wUPQJNqJz5Q"
"Mi gran noche","Raphael","Maravilloso Raphael","Learn Spanish","Playlist","ES5086900217","0csENJioyGcnIChZJymTDE"
"Se fué","Laura Pausini","Laura Pausini: 25 Aniversario (Spanish Version)","Learn Spanish","Playlist","ITR009401391","6LU8uRM2fPgaHKD18I0Azk"
"El universo sobre mí","Amaral","Pájaros En La Cabeza","Learn Spanish","Playlist","ES5080500001","1jJn6iK6o2Vg7iUKHztRTk"
"Flaca","Andrés Calamaro","Alta Suciedad","Learn Spanish","Playlist","ES5019753004","1p7m9H4H8s0Y7SgRm7j3ED"
"En El Muelle de San Blas","Maná","Sueños Líquidos","Learn Spanish","Playlist","MXF159700100","0mvocLIWUnT10znvIXwHGr"
"Corazón partío","Alejandro Sanz","Más","Learn Spanish","Playlist","ES5159706045","0wQCKR9OFjYu5Kzrk7WivJ"
"Buscando en la basura","La Fuga","Negociando gasolina","Learn Spanish","Playlist","ES5010500075","46Yp4JsZIh8ceg5WBqW1ZB"
"La infidelidad de la era informática","Jorge Drexler","12 segundos de oscuridad","Learn Spanish","Playlist","ES5010600912","6qXJn6TJ6bTajeRdGApJ47"
"MALAMENTE - Cap.1: Augurio","ROSALÍA","MALAMENTE (Cap.1: Augurio)","Learn Spanish","Playlist","ES5021800275","5zOAudPQIs5U8zP6LQGHmH"
"La Vuelta Al Mundo","Calle 13","Entren Los Que Quieran","Learn Spanish","Playlist","USSD11000420","1jlKdNbOA90rjnt88GJnwO"
"Nada Es Como Tú - Acústico","Ricardo Arjona","Apague la Luz y Escuche","Learn Spanish","Playlist","QMA2T1600287","0FJoj1lLkUDPH4dazfrBOz"
"Olvídame y Pega la Vuelta","Pimpinela","Pimpinela","Learn Spanish","Playlist","ARF109700617","4FdwRmlzP5KGM7OewGBYiu"
"Se acabaron las lágrimas - dueto con Hanna","Huecco","Assalto","Learn Spanish","Playlist","ES5150800348","3yILHS6HgqcUt2uFyf6URD"
"No importa que llueva","Efecto Pasillo","El misterioso caso de Efecto Pasillo","Learn Spanish","Playlist","ES24C1207102","1suTz9wOBk6pF2OAAgKFve"
"Fiera Inquieta - Quién Es Ese Hombre","Pasión De Gavilanes 2003","Pasión de Gavilanes Vol. 1","Learn Spanish","Playlist","QZPLR2102224","0XyxA7EIIAadlvSehj5VyT"
"Cheque al portamor","Melendi","Lágrimas desordenadas","Learn Spanish","Playlist","ES5151201510","2FhLn92NDtRW6hKJvj9yX5"
"Qué Hiciste","Jennifer Lopez","Como Ama Una Mujer","Learn Spanish","Playlist","USSM10604740","6jGH911Nz9lPCSK9pd4tVQ"
"La Playa","La Oreja de Van Gogh","El Viaje de Copperpot","Learn Spanish","Playlist","ES5110002864","2DNyZP4Py6f4zMASLBnIu6"
"Rosas","La Oreja de Van Gogh","Lo Que Te Conte Mientras Te Hacias La Dormida","Learn Spanish","Playlist","ES5110304435","4waqcUQWdj0yH26STWl2Rq"
"Feo Fuerte y Formal","Loquillo Y Los Trogloditas","Feo, Fuerte y Formal","Learn Spanish","Playlist","ES5050100292","24w139jhWNnuQjnlhlzLvi"
"Como Camarón","Estopa","Estopa","Learn Spanish","Playlist","ES5029900147","1VB4sadHjFcFklHcZuoROi"
"Pajaros de Barro","Manolo Garcia","Arena En Los Bolsillos","Learn Spanish","Playlist","ES5029800161","4B6ko7lt1sUtyFzBDF4yfK"
"Tu Calorro","Estopa","Estopa","Learn Spanish","Playlist","ES5029900139","0DXI6c9tNWsI4tvUftkQN8"
"El talismán","Rosana","Lunas rotas","Learn Spanish","Playlist","ES6330300126","5NXYUnjruvZd3mXiJNJVeA"
"Esos ojos negros","Duncan Dhu","Canciones","Learn Spanish","Playlist","ES5018660011","13MV4IsrVMUmGzuqz0T6oK"
"Cien gaviotas","Duncan Dhu","Canciones","Learn Spanish","Playlist","ES5018660000","020Gj87SqDRvzGHELzcCEc"
"Escuela de Calor","Radio Futura","La Ley Del Desierto","Learn Spanish","Playlist","ES5028400051","7J0niAY0FLzGiCVJUREl88"
"Cuando Brille el Sol","La Guardia","Cuando Brille el Sol","Learn Spanish","Playlist","ES5109000041","3BNy8c9gYaL63nL5DKHFMU"
"Veneno en la Piel","Radio Futura","Caja de Canciones","Learn Spanish","Playlist","ES5029000015","3RDMd9JiKdVik8zjGhZ0wJ"
"Mediterraneo","Los Rebeldes","Mediterránaeo","Learn Spanish","Playlist","ES5118801608","6QBLmxP1tU6lw1dhKQulau"
"El Secreto de las Tortugas","Maldita Nerea","Es un Secreto...No Se Lo Digas a Nadie","Learn Spanish","Playlist","ES8580700093","1sMgCr1RH0HfAazVZt9xmZ"
"Por la Raja de Tu Falda","Estopa","Estopa","Learn Spanish","Playlist","ES5029900140","5OaqffbeQyVVqtnA71Ci7K"
"Caminando por la vida","Melendi","Que El Cielo Espere Sentao..","Learn Spanish","Playlist","ES5080600400","3v1dCP3hk2djfWryqfp7sx"
"Venezia","Hombres G","Hombres G (Edición 30 Aniversario)","Learn Spanish","Playlist","ES5018572000","1wncA7mz0ntqvZ8UzFokGk"
"Voy a pasármelo bien","Hombres G","Voy A Pasarmelo Bien","Learn Spanish","Playlist","ES5018972000","78FJd3BMjDQCA1Hh2QfKqS"
"Devuélveme a mi chica","Hombres G","¿Por qué no ser amigos?","Learn Spanish","Playlist","ES5152400300","6TaAy81al94riusUed92jz"
"Hijo de la Luna","Mecano","Entre el Cielo y el Suelo (Bonus Tracks Edition)","Learn Spanish","Playlist","ES5028600049","7g3g2sqevicvurLTZ75JTA"
"No Puedo Vivir Sin Ti","Los Ronaldos","4 Canciones","Learn Spanish","Playlist","FR6V80702531","2LUP49H9wb6nw2Y5oQzUpZ"
"Escuela de Calor","Radio Futura","Caja de Canciones","Learn Spanish","Playlist","ES5028400051","1N1QL28bnJWt7u0dbJHyR0"
"Rock And Roll en la Plaza del Pueblo","Tequila","Matricula De Honor/New Booklet","Learn Spanish","Playlist","ES5109900082","5fCYRuYxc1ox7yWKcKD6tf"
"El Run Run (with Rosario)","Estopa","X Anniversarivm","Learn Spanish","Playlist","ES5020900758","7FXZbH91wnIsipIl6LDwkU"
"Zapatillas","El Canto Del Loco","Zapatillas","Learn Spanish","Playlist","ES5020500100","42VgiRyg0YjtRVLiPFNxPJ"
"La Madre de Jose","El Canto Del Loco","Estados de Animo","Learn Spanish","Playlist","ES5020300138","3l8Ennt1PqShViwh0tkWuc"
"Atrévete-Te-Te","Calle 13","Calle 13 (Explicit Version)","Learn Spanish","Playlist","US3H30500209","1q8NdCAQ9QUjpYiqzdd3mv"
"Me Voy","Julieta Venegas","Limon Y Sal","Learn Spanish","Playlist","MXF010600165","100Tm6z29RfHTdUQ6NIs0s"
"Cadillac solitario","Loquillo","Heroes De Los 80","Learn Spanish","Playlist","ES5018404003","60HibhiSF8eBC2w4DWgorI"
"Suéltate el pelo","Hombres G","Agitar Antes De Usar","Learn Spanish","Playlist","ES5018872005","6ASzF6lnAamXQvWLPa3WDi"
"Aquí No Hay Playa","The Refrescos","The Refrescos","Learn Spanish","Playlist","ES5709900391","4PRJD9T23GQKQYKhJQcGGY"
"Este Amor Ya No Se Toca","Yuri","Singles","Learn Spanish","Playlist","MXF069200112","2ARBUxyPYa5A0mwBxJgFgw"
"El calor del amor en un bar","Gabinete Caligari","Al calor del amor en un bar","Learn Spanish","Playlist","ES5018602000","0AFJOoRQFlo10Vm1p6BRjg"
"La Lola","Café Quijano","La Extraordinaria Paradoja Del Sonido Quijano","Learn Spanish","Playlist","ES5159931001","5hyq5k3Do9gW3HGvDg5ZEJ"
"La taberna del Buda","Café Quijano","La taberna del Buda","Learn Spanish","Playlist","ES5150131006","40A11dg6RXzfDrwMrw5sED"
"No tienes corazón (con Joaquín Sabina)","Café Quijano","Que grande es esto del amor (Ed. Especial)","Learn Spanish","Playlist","ES5150331012","6wLuMJ0xZhmPHVjmvvvQ1L"
"Entre dos tierras","Heroes Del Silencio","Senderos De Traición","Learn Spanish","Playlist","ES5089000064","4rJdaSwOCHLBhxdMsymeMw"
"Vivir Así Es Morir de Amor","Camilo Sesto","Sentimientos","Learn Spanish","Playlist","ES5027800014","3yzHIAzk3zVE1WgspS8W21"
"Déjame","Los Secretos","2x1 Los Secretos","Learn Spanish","Playlist","ES5709900368","0FOhcfiz3XjZ0XQ6Sy4lCl"
"Hijo de la Luna","Mecano","Entre El Cielo Y El Suelo","Learn Spanish","Playlist","ES5028600049","3yxeZZnFJDmw72ID4whKXR"
"En algún lugar","Duncan Dhu","El grito del tiempo + 4 temas extra","Learn Spanish","Playlist","ES5018760000","24LgbtycOOsO4a8QSjeWZw"
"Libre","Nino Bravo","2x1 Nino Bravo","Learn Spanish","Playlist","ES6009500067","6K3Xeik9j5KVqL9fABocQ0"
"Groenlandia","Zombies","2 En 1","Learn Spanish","Playlist","ES5028000064","4rvwJk0vMzBVVHsfyLvvzZ"
"La senda del tiempo","Celtas Cortos","Gente Impresentable","Learn Spanish","Playlist","ES5019007002","6dMKB6nyxcg8hllDzPCvRc"
"19 Dias y 500 Noches","Joaquín Sabina","19 Dias Y 500 Noches","Learn Spanish","Playlist","ES5029900169","4Kii4OhkRIezu0KjOiFq0G"
"Eres Tú - Remasterizado","Mocedades","Eres Tu","Learn Spanish","Playlist","ES5100000004","4CegDqadrdo0nPVheG9X2D"
"Porque te vas","Jeanette","Porque te vas","Learn Spanish","Playlist","ES5099800415","11rsK9GDZ9UdWsxtDqnMmN"
"Sin documentos","Los Rodriguez","Sin Documentos","Learn Spanish","Playlist","ES5019364003","6eOT73H5zfEwTCe1Y0FDCc"
"Sabor de amor - Versión 1988","Danza Invisible","A Tu Alcance","Learn Spanish","Playlist","ES5018865008","6zdXA5yUvKnoTJwyZCnYOM"
"Resistiré","Duo Dinamico","Resistiré","Learn Spanish","Playlist","ES5110002956","0ZMO1m7msNmMU87WiQcBwh"
"Bailaré Sobre Tu Tumba","Siniestro Total","Bailare Sobre Tu Tumba","Learn Spanish","Playlist","ES5018601006","7vd5Lq3E3lh38v9yY6hfO7"
"La flaca","Jarabe De Palo","La Flaca - Edición 10º Aniversario","Learn Spanish","Playlist","ES5039600004","1MrZ8hGkUWMmT816wPaMgE"
"¡Ay, Paquita! - Performed by ROSALÍA","Paquita Salas","¡Ay, Paquita! (Performed by ROSALÍA)","Learn Spanish","Playlist","ES5021800567","5EmLnaMopRAzdvMVTyPovM"
"No me llames iluso","La Cabra Mecanica","Ni jaulas ni peceras","Learn Spanish","Playlist","ES5010300019","1xobZzJ5b478hISL3oKskp"
"Macarena","Los Del Rio","A Mi Me Gusta","Learn Spanish","Playlist","ES5109300001","4Y6cDd4EPHcEbiUKdyvNwM"
"Bailaré sobre tu tumba","Siniestro Total","Bailaré sobre tu tumba","Learn Spanish","Playlist","ES5018601006","36PL1fiYUnX7pJQRY1qwVw"
"Hipócrita","Anuel AA","Real Hasta la Muerte","Learn Spanish","Playlist","QM6MZ1820541","4CbANooTL2aTHzJZqQ0Uvk"
"DI MI NOMBRE - Cap.8: Éxtasis","ROSALÍA","El Mal Querer","Learn Spanish","Playlist","ES5021800573","2Sfl7odHUmG7qc8SbqUyzE"
"La bikina - En vivo","Luis Miguel","Vivo","Learn Spanish","Playlist","USWI10000001","1jxO9AwMqYynDsuMWKrPvi"
"La Puerta Violeta","Rozalén","Cuando el Río Suena...","Learn Spanish","Playlist","ES5021701933","42ZASSKlh3UtYCgwZb8lBS"
"Besame Mucho","Cesária Evora","Best Of","Learn Spanish","Playlist","USATZ9700298","1fcgM5wcrTpuHSFRQ0CDOT"
"Celoso","Lele Pons","Celoso","Learn Spanish","Playlist","USUM71812248","33zcmmElV1YbRZe57biUjg"
"Corazon Espinado (feat. Mana)","Santana","Supernatural (Remastered)","Learn Spanish","Playlist","USAR19900037","2WoqgtWEBbbBKMDN6Becs7"
"Cruz de Navajas","Mecano","Entre El Cielo Y El Suelo","Learn Spanish","Playlist","ES5028600056","73JlqLGG7TKKqKa8F80vPd"
"Cuando Los Ángeles Lloran","Maná","Cuando Los Ángeles Lloran","Learn Spanish","Playlist","MXF159500096","7k8X8mGCP18JEz2UKO06yY"
"No Dudaria","Antonio Flores","Lo Mejor de Antonio","Learn Spanish","Playlist","ES5118001337","7gD2QkknRa4ZvlRVyU6ZO0"
"duerme negrito","Mercedes Sosa","20 Éxitos de ""La voz de América""","Learn Spanish","Playlist","FRP621465440","6pX6o7XTLLe2JHQ26oafje"
"El pueblo unido jamás será vencido","Quilapayún","El pueblo unido jamás será vencido (1973-1983) [Collection ""L'art de...""]","Learn Spanish","Playlist","FR43D1552745","7fSZa5OqnRnhJBdeRZlbjh"
"Eres Tú","Mocedades","Grandes Exitos","Learn Spanish","Playlist","ES5107300008","08HeIb9BidFjKROf9ptln0"
"La Mordidita (feat. Yotuel)","Ricky Martin","A Quien Quiera Escuchar (Deluxe Edition)","Learn Spanish","Playlist","USSD11400352","00i0O74dXdaKKdCrqHnfXm"
"Libertad Sin Ira","Jarcha","Libertad Sin Ira","Learn Spanish","Playlist","ES5107600029","63ZPDjygXPMtqmpcoJUVk5"
"La Llorona (feat. Los Macorinos)","Natalia Lafourcade","Musas (Un Homenaje al Folclore Latinoamericano en Manos de Los Macorinos), Vol. 2","Learn Spanish","Playlist","MXF011700904","0j8CdmtHzOc5Qhaffh3DcB"
"Maligno","Aterciopelados","Caribe Atomico","Learn Spanish","Playlist","USBL10100430","12xZFzT1kYByFjXFYLIRkm"
"Ojala Que Llueva Café","Juan Luis Guerra 4.40","Panete Salsa: Le Meilleur de la Musique Latine","Learn Spanish","Playlist","USQFK1200788","7z1v8mPWHK8w806oHozzlV"
"Otro día más","Alex Ubago","Fantasía o realidad","Learn Spanish","Playlist","ES5010300502","6LFlfQGEPifny7Abai6iRN"
"Soledad y el Mar (feat. Los Macorinos)","Natalia Lafourcade","Musas (Un Homenaje al Folclore Latinoamericano en Manos de Los Macorinos, Vol. 1)","Learn Spanish","Playlist","MXF011600417","1Xtz05nIgJiEYdncfd1w8h"
"Tormenta","Sonograma","Tormenta","Learn Spanish","Playlist","ESA011511056","5qxiukFCMOlUbynNOiCf7s"
"Tu Enemigo","Pablo López","El Mundo Y Los Amantes Inocentes","Learn Spanish","Playlist","ES5701500970","5tsDJt6Riyi26vowpb6FLs"
"Ánimo, Valiente","León Benavente","León Benavente","Learn Spanish","Playlist","US6R21333514","6sFiaoPVQe2ASTqoyZkUVs"
"Aunque tú no lo sepas","Quique González","Ajuste de cuentas","Learn Spanish","Playlist","ES5010600271","2XXec5RwkNrjpBNfCjNhAv"
"Cabibi","Los Chichos","Cabibi","Learn Spanish","Playlist","ES5700200195","13bWOyJfqBZWqhJPpwf5hJ"
"Cuando Nos Volvamos a Encontrar (feat. Marc Anthony)","Carlos Vives","Más + Corazón Profundo","Learn Spanish","Playlist","USSD11400075","59hfezbTqi7I68O4OyLfcR"
"Oye","Los João","El Mesón Del Gitano","Learn Spanish","Playlist","MXF368527977","2XgZZwM6F1PpKTcNs0Pnh4"
"Cuando Nadie Ve","Morat","Cuando Nadie Ve","Learn Spanish","Playlist","ES5701800456","1Cxd4ZJJ9VOQQpNcpdcZEQ"
"Soy un Truhán, Soy un Señor","Julio Iglesias","Mi Vida: Grandes Exitos","Learn Spanish","Playlist","NLB637800101","4ull7kbYfozaIUNSQ9aI7s"
"Asi Fue","Isabel Pantoja","Desde Andalucia","Learn Spanish","Playlist","ES5020100386","419FFiitGchOUaIMEY7Dqi"
